EMP_ID,AGE,GENDER,STATUS,EMPLOYMENT,SUFFICIENT_INCOME,SALARY,TO_DO_COMPLETED,DAILY_STRESS,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,FLOW,DAILY_STEPS,SLEEP_HOURS,LOST_VACATION,PERSONAL_AWARDS,TIME_FOR_HOBBY,HEALTHY_DIET,WORK_LIFE_BALANCE_SCORE
309,49,0,1,1,1,1,8,3,10,6,10,5,2,6,8,5,10,10,5,722.1
310,52,0,2,0,1,1,3,2,2,10,6,10,3,1,7,10,10,2,5,683.5
311,34,0,0,1,1,0,9,3,5,10,7,5,4,7,5,7,10,1,4,691.1
312,49,1,1,1,1,1,8,0,10,2,3,4,2,9,7,0,7,7,3,702.1
313,52,0,0,1,1,1,10,3,10,10,10,10,4,7,7,0,10,1,4,764.6
314,52,1,2,1,1,1,8,2,5,2,4,5,2,8,7,0,10,1,4,701.9
315,49,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,656.7
316,52,0,3,0,1,1,8,3,10,10,10,10,5,2,5,0,10,4,3,703.7
317,34,0,2,1,1,1,9,3,6,3,10,3,1,2,7,10,4,1,2,648.0
318,52,0,3,0,1,1,3,1,5,10,3,1,1,7,7,0,9,1,5,683.0
319,49,0,0,0,1,1,8,3,10,6,10,5,2,6,8,5,10,10,5,722.1
320,34,1,0,1,1,1,5,1,5,1,5,6,1,3,8,10,3,1,1,643.3
321,49,1,1,1,1,0,9,4,10,5,4,2,2,2,9,0,10,2,3,643.3
322,49,0,1,0,1,0,9,2,7,8,8,2,8,3,7,1,6,1,1,682.2
323,49,0,3,1,1,1,5,3,5,2,2,3,1,2,7,0,5,1,4,646.3
324,49,1,0,1,1,0,4,3,6,4,3,1,2,5,5,10,10,1,3,626.1
325,34,0,1,0,1,0,4,2,8,3,3,0,1,2,9,3,2,1,1,622.9
326,49,0,0,0,1,0,5,4,5,8,5,9,1,4,7,10,9,3,5,633.1
327,49,1,2,0,1,1,6,3,5,6,3,6,7,4,8,0,3,2,1,609.5
328,49,0,1,1,1,0,0,4,10,10,10,6,0,10,6,10,4,0,1,625.6
329,49,0,3,1,1,0,4,5,2,10,10,6,2,10,8,10,3,3,4,656.6
330,49,1,0,0,1,1,8,4,4,10,10,3,2,4,8,0,10,1,2,663.9
331,49,0,2,0,1,1,2,2,7,10,3,10,2,9,9,0,10,1,5,704.2
332,49,1,1,1,1,0,3,3,2,10,4,2,2,6,8,0,4,2,3,666.0
333,52,1,1,0,1,0,8,2,5,2,10,2,3,8,7,6,4,4,1,642.4
334,49,0,0,1,1,1,6,1,7,6,10,5,6,8,7,0,3,7,3,686.6
335,52,1,2,1,1,1,7,1,2,2,6,1,0,6,9,0,2,0,3,659.4
336,49,0,3,0,1,1,8,3,10,6,10,5,2,6,8,5,10,10,5,722.1
337,52,1,0,0,1,0,9,1,1,1,1,0,1,5,7,10,0,8,3,621.4
338,49,0,2,0,1,0,5,3,7,10,10,1,7,9,7,0,5,7,3,731.0
339,34,1,0,0,1,0,6,3,10,0,10,4,1,10,8,0,1,1,1,663.4
340,24,0,0,1,1,0,7,3,8,5,4,7,5,4,7,0,5,8,2,667.1
341,49,0,0,0,1,1,5,5,3,5,2,1,4,4,8,0,1,1,2,585.7
342,49,0,2,1,1,1,4,2,2,2,3,1,1,5,8,0,6,2,3,626.7
343,34,0,2,1,1,0,4,5,1,2,5,3,2,4,6,0,5,1,2,597.2
344,34,0,1,1,1,0,10,2,1,3,5,7,8,4,8,6,5,3,3,675.8
345,52,0,2,1,1,1,10,1,5,6,3,8,6,10,8,0,4,5,5,729.7
346,49,0,3,0,1,1,7,3,10,4,2,3,4,6,8,0,10,2,5,703.4
347,34,0,3,0,1,1,5,4,6,8,3,2,2,8,6,5,3,4,3,655.8
348,34,1,0,0,1,0,3,2,5,2,2,1,3,5,8,0,5,1,2,625.0
349,34,1,2,0,1,0,2,1,6,0,5,0,0,3,7,0,5,1,0,626.1
350,34,0,1,0,1,1,6,4,4,3,6,6,3,5,7,0,4,5,2,653.7
351,34,1,0,1,1,0,10,0,1,1,10,10,5,5,10,0,6,10,5,724.0
352,34,1,1,1,1,0,3,2,5,4,5,5,4,6,7,4,6,9,2,670.9
353,49,0,3,0,1,0,8,0,10,10,10,10,5,6,6,10,3,1,5,699.6
354,34,0,2,1,1,1,9,1,2,1,3,1,3,6,7,0,3,0,5,635.2
355,49,0,0,1,1,1,3,4,10,5,4,5,1,4,6,2,10,7,2,655.0
356,34,1,2,1,1,0,8,3,6,2,3,2,1,5,7,0,5,1,5,657.1
357,34,1,3,0,1,1,5,3,4,2,3,4,2,5,9,5,6,3,2,611.6
358,49,1,1,0,1,0,6,4,8,5,10,5,1,2,8,4,10,1,2,672.0
359,49,1,1,0,1,1,2,2,3,3,2,4,1,1,5,0,4,2,2,584.5
360,52,0,2,0,1,0,6,4,3,5,6,6,1,10,8,0,7,1,4,685.5
361,49,1,0,1,1,1,2,4,2,0,4,2,1,2,6,5,2,0,4,550.9
362,49,1,0,0,1,1,2,2,2,6,1,2,1,2,6,1,6,2,1,603.6
363,49,0,2,0,1,0,6,1,5,5,5,2,0,8,7,0,3,2,5,686.6
364,49,0,1,0,2,2,6,2,10,8,10,5,1,7,6,0,10,3,3,696.4
365,34,1,3,0,1,1,5,2,4,4,7,2,2,10,7,0,2,3,5,670.0
366,52,0,3,1,2,2,8,3,7,4,4,0,1,6,7,5,2,0,4,618.2
367,34,1,0,0,1,1,5,2,4,4,7,2,2,10,7,0,2,3,5,670.0
368,52,0,1,1,1,0,3,2,10,8,10,7,3,5,7,0,4,3,3,684.3
369,34,0,2,0,1,1,6,2,3,3,3,5,1,2,8,0,3,3,3,665.2
370,34,1,0,0,1,1,7,1,5,4,5,3,1,8,9,0,3,5,4,700.6
371,52,0,1,0,1,1,4,3,4,10,6,3,5,3,7,10,10,10,4,656.7
372,24,0,3,0,1,0,7,3,8,8,8,10,8,10,7,3,10,8,4,741.4
373,49,1,3,1,1,0,5,2,4,1,4,1,7,2,7,0,4,8,2,627.6
374,49,1,2,1,1,1,6,2,8,5,6,3,5,1,5,10,5,0,3,611.7
375,34,1,2,1,1,0,7,3,3,0,5,1,3,8,6,6,1,4,2,645.6
376,34,0,3,0,1,0,8,1,10,6,3,5,5,4,7,3,10,4,4,704.5
377,34,0,1,1,1,0,6,4,3,3,10,4,1,6,7,0,10,1,4,684.5
378,34,1,0,1,1,1,10,2,4,9,4,3,2,10,8,10,10,5,4,699.1
379,34,1,2,1,1,1,10,2,4,9,4,3,2,10,8,10,10,5,4,699.1
380,49,1,2,1,1,1,6,3,2,4,5,1,4,10,7,0,10,1,5,671.7
381,34,1,0,0,1,1,9,2,8,3,10,3,6,4,8,0,5,7,4,694.5
382,24,1,3,0,1,0,1,5,3,2,3,10,3,1,7,10,4,3,1,596.8
383,49,0,3,1,1,0,9,3,1,3,1,4,2,5,7,0,6,4,5,691.1
384,34,0,3,1,1,1,9,3,6,1,1,4,1,7,9,0,1,2,1,640.9
385,49,1,3,1,1,0,10,5,4,5,7,10,4,10,7,10,10,1,2,661.5
386,49,1,3,1,1,1,5,2,10,4,2,1,1,1,6,8,10,1,3,622.1
387,49,1,0,1,1,0,5,2,10,4,2,1,1,1,6,8,10,1,3,622.1
388,34,0,1,0,1,1,7,2,10,10,10,5,2,8,7,0,10,5,5,747.8
389,34,0,0,0,1,1,4,2,7,2,3,8,2,7,9,0,10,2,5,690.2
390,49,0,2,0,1,0,9,4,3,5,8,6,5,3,8,6,5,6,3,694.3
391,34,0,0,0,1,1,0,3,2,2,1,0,0,1,10,0,3,0,0,551.5
392,34,1,1,1,1,1,5,3,7,2,4,6,2,6,7,0,10,2,4,645.4
393,52,0,2,1,1,1,10,1,4,10,10,2,7,4,8,0,1,3,5,697.9
394,34,0,0,0,1,1,7,4,1,10,4,0,1,5,6,0,10,1,3,633.1
395,52,1,0,1,1,1,7,0,10,10,10,8,3,4,7,0,10,7,4,738.5
396,49,1,1,1,1,1,6,2,2,2,9,2,2,6,6,0,2,0,2,641.8
397,49,1,2,0,1,0,5,4,5,1,3,2,1,1,7,0,4,0,2,603.6
398,49,1,0,1,1,1,5,4,5,1,3,2,1,1,7,0,4,0,2,603.6
399,52,0,0,1,1,1,10,4,9,10,10,3,5,2,8,0,7,3,0,706.0
400,49,0,2,1,1,0,6,3,10,8,10,3,2,10,7,5,10,2,5,687.0
401,49,0,0,0,1,1,6,3,10,8,10,3,2,10,7,5,10,2,5,687.0
402,52,0,0,0,1,1,8,4,7,3,1,0,0,5,4,0,3,1,2,637.8
403,52,0,0,0,1,0,2,2,3,5,2,5,5,5,6,10,10,6,4,651.8
404,49,0,3,0,1,0,8,2,4,1,10,1,0,4,5,0,10,0,2,614.0
405,34,0,1,0,1,0,9,3,3,8,3,2,2,1,8,6,10,1,1,649.7
406,34,0,3,1,1,0,9,3,3,8,3,3,2,1,8,6,10,1,1,648.0
407,52,1,0,0,1,0,7,2,6,4,10,5,5,10,7,2,6,4,5,722.7
408,52,0,3,1,1,1,3,1,10,5,8,4,2,9,7,0,6,1,4,731.0
409,52,1,0,0,1,1,6,2,4,4,8,1,1,8,8,0,8,1,4,690.2
410,52,0,2,0,1,0,5,2,3,10,9,2,1,6,8,0,5,1,4,674.5
411,34,0,2,1,1,1,5,2,6,3,7,6,4,7,8,0,10,7,5,713.8
412,49,1,2,0,1,0,6,4,6,7,7,7,4,5,7,6,5,6,2,657.1
413,49,1,2,0,1,0,10,3,5,2,3,8,5,3,7,5,3,10,3,658.4
414,52,0,2,0,1,0,9,1,10,7,10,7,2,9,7,0,10,2,3,739.5
415,34,0,0,0,1,1,3,5,10,5,6,5,3,5,6,5,5,1,1,651.8
416,34,0,1,1,1,1,2,5,5,6,5,2,2,4,5,5,5,1,1,634.4
417,34,0,0,1,1,0,0,1,9,5,5,2,2,10,9,0,10,2,5,714.6
418,52,0,3,0,1,0,10,1,10,10,5,10,8,10,8,0,5,8,5,780.7
419,52,0,3,1,1,0,0,1,7,3,10,6,4,1,9,0,10,5,4,700.9
420,52,0,2,0,1,0,10,0,10,10,10,5,6,10,4,0,10,3,5,781.6
421,52,0,3,1,1,0,10,1,10,10,10,10,8,10,6,0,10,6,5,799.0
422,49,1,1,1,1,1,9,1,10,10,8,3,5,8,8,0,4,10,3,734.4
423,49,0,1,1,1,0,8,4,3,5,2,4,1,5,8,0,4,0,3,628.4
424,52,0,2,0,1,0,4,1,4,5,8,2,3,2,7,0,5,3,4,678.6
425,52,1,0,1,1,1,4,4,5,6,8,5,1,8,6,5,10,1,5,681.3
426,49,1,3,1,1,0,5,3,10,5,10,10,3,8,6,3,10,5,1,693.2
427,49,0,3,1,1,0,7,1,6,8,10,4,3,7,7,0,0,1,4,659.2
428,34,1,0,1,1,1,4,4,5,0,1,3,2,5,6,0,9,3,1,607.6
429,52,1,1,1,2,2,5,2,5,10,3,4,3,5,6,0,8,3,4,704.5
430,52,1,2,0,1,1,5,2,5,10,3,4,3,5,6,0,8,3,4,704.5
431,34,0,3,1,2,2,8,1,9,9,5,4,1,2,8,0,2,2,3,699.2
432,34,0,0,1,2,2,6,1,7,4,3,4,1,1,7,0,3,1,3,671.6
433,52,0,2,1,1,0,7,3,3,7,7,8,1,9,7,7,10,8,5,707.2
434,49,1,3,0,1,1,8,1,8,4,6,3,2,4,7,0,5,1,5,680.7
435,24,1,1,1,1,0,7,1,10,0,10,3,4,9,8,0,10,3,4,670.0
436,49,1,2,0,1,0,1,2,2,1,2,1,2,1,8,10,7,2,2,607.2
437,24,1,0,1,1,1,10,0,0,2,1,4,7,10,10,0,5,6,5,709.7
438,34,1,0,1,1,0,5,3,4,3,5,4,2,5,7,0,5,1,3,641.8
439,34,1,0,0,1,1,0,5,5,3,10,1,1,5,8,10,10,2,1,636.9
440,52,0,2,0,1,1,8,1,7,8,8,7,10,5,5,2,10,8,3,719.6
441,52,1,1,0,1,1,8,2,1,6,1,2,1,3,8,0,10,0,5,658.6
442,24,0,2,1,1,0,8,4,7,5,10,4,6,3,8,0,2,1,4,655.2
443,52,1,0,0,1,1,5,2,5,10,3,4,3,5,6,0,8,3,4,704.5
444,52,1,0,1,1,1,5,2,5,10,3,4,3,5,6,0,8,3,4,704.5
445,52,0,3,0,1,0,7,2,7,4,1,5,1,3,9,0,0,2,5,660.5
446,49,0,1,1,1,0,6,3,10,10,10,3,1,1,6,0,6,0,2,649.3
447,49,0,0,0,1,1,8,1,6,1,10,2,2,6,9,0,2,3,4,673.0
448,52,1,2,1,1,1,5,2,5,10,3,4,3,5,6,0,8,3,4,704.5
449,52,0,2,0,1,0,0,4,1,4,7,2,2,5,7,4,4,6,2,619.7
450,52,1,1,0,1,0,5,2,5,10,3,4,3,5,6,0,8,3,4,704.5
451,49,1,1,0,1,1,2,2,6,5,9,4,1,10,8,0,10,4,5,714.4
452,49,0,1,0,1,1,9,3,2,1,4,4,2,10,6,0,4,2,5,647.7
453,49,0,2,0,1,0,7,4,3,0,3,1,4,3,8,0,3,0,2,600.8
454,52,1,0,0,1,1,8,4,10,5,10,4,1,3,8,0,5,1,3,685.8
455,34,0,2,1,1,1,10,0,8,6,5,3,3,5,8,0,7,7,4,723.6
456,24,0,2,1,1,1,8,3,5,6,4,6,1,6,8,10,5,1,4,689.8
457,24,0,1,0,1,1,5,1,5,2,4,3,0,2,7,5,5,1,4,612.3
458,34,0,0,0,1,0,10,2,10,8,10,6,8,2,8,0,10,8,5,740.0
459,34,1,2,0,1,0,5,5,7,3,10,1,1,4,6,10,5,1,1,607.4
460,52,0,3,1,1,0,2,3,3,2,2,1,1,2,7,0,4,1,5,627.6
461,49,0,0,1,1,1,4,2,9,10,10,4,7,6,7,2,9,7,3,715.1
462,49,0,1,1,1,1,5,1,10,7,4,3,2,1,8,0,8,1,4,709.2
463,34,0,3,0,1,0,5,5,2,9,4,6,5,6,8,0,7,7,5,705.1
464,49,0,3,0,1,0,8,5,3,2,10,3,2,2,6,10,4,0,3,583.2
465,52,1,1,0,1,1,2,1,5,0,10,1,0,3,7,0,2,1,2,615.9
466,34,1,2,1,1,1,6,3,6,10,2,10,3,3,10,0,10,4,2,694.7
467,49,1,1,0,1,0,10,1,10,10,10,2,1,6,10,0,7,7,2,714.0
468,49,0,1,1,1,1,4,2,10,10,3,4,3,8,7,4,8,3,5,705.3
469,49,1,1,0,1,0,5,3,2,0,0,7,5,7,6,0,7,1,3,642.0
470,34,1,1,0,1,1,4,2,4,0,6,0,1,3,7,3,2,1,4,600.6
471,49,0,3,0,1,1,5,4,10,10,3,3,0,8,7,6,5,0,5,620.3
472,49,0,2,0,1,0,9,1,10,10,4,10,3,10,8,0,10,4,5,751.8
473,24,1,0,0,1,1,5,0,2,10,4,3,1,4,8,5,4,2,5,663.9
474,34,1,2,0,1,1,8,3,10,8,10,10,3,5,5,8,10,3,3,711.1
475,49,0,0,0,1,0,8,3,10,5,10,2,2,5,7,0,4,1,2,628.2
476,24,1,1,1,1,0,8,2,10,5,10,10,10,6,7,0,10,5,1,727.0
477,34,0,3,0,1,0,10,5,5,3,2,1,1,1,3,10,5,1,0,563.7
478,49,0,3,1,1,1,8,2,3,10,10,10,10,10,7,0,10,3,5,760.1
479,49,1,3,1,1,0,8,2,1,10,0,7,6,10,7,5,5,2,2,663.2
480,52,0,2,0,1,0,7,1,5,6,10,2,2,4,7,0,10,1,4,706.2
481,52,1,3,0,1,0,8,4,6,1,7,2,1,6,7,0,6,1,4,664.1
482,34,0,3,1,1,0,6,2,10,4,10,3,2,8,8,1,4,3,5,681.7
483,49,1,0,1,1,0,2,3,1,0,1,0,2,3,8,0,0,2,4,583.8
484,49,1,2,1,1,1,0,3,0,2,4,1,3,10,6,0,3,1,3,620.5
485,24,0,2,0,1,0,2,2,7,3,4,2,1,3,7,7,3,2,3,627.8
486,49,0,2,0,1,0,8,2,4,3,2,1,0,2,7,0,3,5,1,637.8
487,49,0,2,1,1,0,4,3,10,10,7,3,2,10,7,0,2,1,2,693.8
488,49,0,2,1,1,1,4,3,10,10,7,3,2,10,7,0,2,1,2,693.8
489,34,0,3,1,1,1,6,2,6,3,5,5,1,3,9,0,2,1,2,635.0
490,34,1,2,1,1,0,8,2,5,3,10,2,2,8,9,4,10,3,5,710.8
491,49,1,2,0,1,1,1,3,1,3,4,2,1,1,7,0,10,2,1,596.8
492,49,1,1,0,1,0,9,4,3,7,8,4,2,3,7,10,10,3,2,636.3
493,49,1,1,1,1,0,9,4,3,7,8,4,2,3,7,10,10,3,2,636.3
494,49,1,3,1,1,1,9,4,3,7,8,4,2,3,7,10,10,3,2,636.3
495,52,1,2,1,1,0,8,0,8,10,6,2,2,2,8,0,5,5,5,706.0
496,34,0,2,0,1,1,4,2,4,2,4,7,6,10,5,7,8,5,5,684.9
497,24,1,2,0,1,1,0,0,1,1,10,0,0,4,8,0,0,0,2,612.9
498,49,0,2,0,1,1,8,3,7,3,4,8,5,10,8,0,10,6,5,728.0
499,49,0,1,0,1,1,8,2,10,10,10,3,4,7,5,0,10,2,2,704.7
500,52,0,2,1,1,0,8,2,10,10,6,5,3,5,8,0,4,5,2,703.2
501,52,0,0,0,1,1,9,1,6,10,10,6,7,9,7,0,8,4,4,756.5
502,49,1,1,0,1,1,5,3,10,10,10,0,2,2,8,10,4,0,5,666.9
503,52,1,1,1,1,1,0,1,10,7,5,4,5,1,8,7,10,4,4,629.3
504,49,0,1,1,1,0,4,2,1,10,3,5,1,2,7,10,3,0,2,614.0
505,52,0,2,0,1,1,2,3,7,7,3,2,1,3,9,0,7,4,5,662.2
506,52,0,0,1,1,0,8,3,10,7,4,3,1,7,8,0,7,2,4,705.3
507,49,0,2,1,1,0,7,3,8,10,10,5,1,5,6,10,10,2,5,719.8
508,24,1,3,1,1,0,3,2,3,2,10,4,1,10,5,0,5,1,3,657.7
509,34,1,2,0,1,1,2,0,4,1,10,0,0,8,5,0,1,0,1,638.6
510,34,1,3,1,1,1,5,1,5,5,8,8,8,2,8,2,8,2,2,689.0
511,34,1,2,0,1,1,2,3,10,10,5,2,0,1,9,0,5,2,3,644.8
512,34,1,3,1,1,0,6,3,4,4,4,2,1,7,7,5,10,6,4,652.4
513,34,0,2,1,1,1,4,4,9,1,10,2,1,4,7,1,3,2,2,622.9
514,34,1,0,1,1,0,7,1,1,1,2,6,0,3,7,2,3,4,2,627.8
515,49,1,1,0,1,1,8,2,10,10,8,9,3,5,7,7,10,6,5,718.3
516,24,0,0,0,1,0,8,5,4,2,4,4,7,10,8,10,2,3,3,661.7
517,49,1,0,1,1,1,6,3,5,6,4,2,2,6,6,1,6,5,5,667.3
518,34,0,3,0,1,0,8,2,3,2,10,2,3,4,7,10,3,3,5,665.4
519,24,1,3,1,1,0,6,1,10,6,10,10,10,10,8,2,10,10,1,751.8
520,34,1,0,1,1,1,4,4,2,1,2,3,3,5,6,3,2,4,2,617.8
521,24,1,2,0,1,1,7,1,10,6,10,6,7,8,8,1,10,8,0,736.1
522,24,1,0,1,1,1,7,1,10,6,10,6,7,8,8,1,10,8,0,736.1
523,34,1,2,0,1,0,4,5,5,8,7,6,4,8,7,3,5,1,2,620.3
524,24,1,2,0,1,1,5,4,2,3,2,2,2,2,8,9,8,2,0,595.5
525,24,0,0,1,1,0,8,2,10,7,5,10,5,3,6,2,10,4,3,734.7
526,49,0,1,1,1,0,9,3,8,10,10,2,1,2,8,0,6,2,4,651.6
527,49,1,0,0,1,0,8,3,4,2,3,4,4,3,7,10,10,4,3,648.2
528,34,0,2,0,1,0,7,2,7,2,4,4,1,1,8,3,10,0,1,636.1
529,24,1,0,0,1,1,10,5,5,5,3,10,10,8,5,0,5,10,3,699.8
530,52,1,3,0,1,1,6,3,3,1,10,1,3,8,8,0,4,2,2,640.9
531,49,0,2,1,1,0,4,3,6,10,10,1,0,7,8,0,5,1,3,676.4
532,24,1,3,0,1,1,9,2,7,4,6,3,5,8,8,2,5,5,2,688.5
533,52,1,2,1,1,0,9,3,10,10,10,4,2,10,7,0,10,3,5,748.2
534,34,1,0,1,1,1,7,3,3,10,10,5,6,10,9,10,10,3,4,661.9
535,52,0,3,1,1,1,6,2,8,10,10,5,3,3,6,7,8,10,4,716.0
536,49,1,3,1,1,0,10,0,10,10,10,10,10,6,8,4,10,8,5,778.2
537,34,1,0,0,1,0,9,1,8,3,6,5,7,10,8,0,2,10,3,734.8
538,52,0,2,1,1,0,8,1,10,10,10,10,7,5,5,2,10,8,2,734.9
539,34,1,3,1,1,0,3,2,3,2,8,3,2,3,8,2,6,3,1,616.1
540,52,0,1,1,1,1,10,1,4,3,10,3,6,9,7,2,5,5,4,697.0
541,34,1,0,0,1,0,8,4,10,4,10,6,3,4,6,4,5,4,4,675.4
542,49,0,2,1,1,1,3,1,4,10,5,10,5,5,7,0,10,5,4,718.3
543,49,1,0,0,1,0,7,3,4,5,4,1,6,7,8,0,3,5,4,659.4
544,34,1,0,1,1,1,7,0,0,0,3,0,0,7,7,0,2,1,5,626.9
545,34,1,1,1,1,1,3,2,3,3,6,3,1,4,8,3,2,2,1,604.4
546,49,0,1,0,1,1,5,3,10,10,10,10,5,10,8,0,10,5,2,760.3
547,49,0,1,1,1,0,8,1,5,4,10,2,4,2,7,0,5,7,2,687.1
548,49,0,1,0,1,1,5,3,10,8,6,8,2,4,7,4,10,0,2,682.4
549,24,1,3,1,1,1,5,0,3,2,8,1,0,1,6,0,0,6,0,620.4
550,49,0,0,1,1,0,6,4,3,1,3,2,3,8,7,10,1,1,3,610.1
551,24,0,3,0,1,0,8,1,5,10,5,5,2,6,6,0,5,10,1,680.9
552,49,0,0,1,1,1,6,2,6,6,10,4,3,7,7,5,2,7,2,671.1
553,49,0,3,1,1,1,5,2,5,7,10,4,2,7,7,2,6,4,3,683.0
554,52,0,2,0,1,0,3,1,8,8,10,9,6,6,8,6,10,5,4,717.0
555,52,0,2,0,1,0,8,3,3,5,10,1,1,8,8,0,5,2,4,688.5
556,49,1,3,0,1,1,6,4,2,1,5,1,1,3,6,0,5,0,1,593.6
557,34,1,0,1,1,0,3,4,5,3,6,2,3,5,7,3,3,2,2,638.4
558,52,0,0,1,1,1,5,2,2,6,2,4,2,4,6,0,4,1,3,643.1
559,52,1,1,0,1,1,10,5,1,0,8,0,1,8,7,0,3,0,3,622.0
560,49,0,1,0,1,1,4,3,6,2,8,4,3,2,6,0,2,1,2,649.5
561,49,0,0,1,1,1,5,3,2,1,6,0,2,6,7,0,3,1,2,653.9
562,52,0,3,1,1,1,9,3,3,4,3,4,2,6,7,0,3,5,2,657.3
563,49,0,1,1,1,0,8,3,5,4,7,4,3,5,6,0,3,1,2,667.1
564,34,0,1,0,1,1,0,5,1,0,10,2,0,10,7,5,10,1,3,632.6
565,49,0,1,1,1,1,4,4,6,1,4,1,0,8,7,0,8,0,5,666.2
566,49,1,1,0,1,0,10,4,2,5,10,2,1,5,8,9,5,5,3,648.8
567,34,0,1,1,1,1,2,3,10,6,10,6,2,8,8,5,4,0,3,691.9
568,34,1,2,0,1,1,6,3,2,0,2,3,1,4,7,0,5,1,2,626.3
569,34,0,0,0,1,0,3,2,2,0,1,2,0,2,9,0,2,0,1,588.9
570,49,1,0,1,1,1,8,3,6,9,3,0,1,1,7,5,2,1,2,608.7
571,34,1,1,1,1,0,6,1,4,5,2,4,1,1,9,0,3,2,2,617.6
572,49,1,2,0,1,1,10,4,2,3,10,10,1,2,8,8,10,2,2,651.6
573,24,1,2,1,1,1,8,1,10,4,10,3,3,10,5,0,2,4,5,718.9
574,24,1,1,1,1,1,7,1,10,5,10,8,10,10,5,2,4,4,5,729.1
575,52,0,0,0,1,0,4,0,2,6,2,8,4,1,6,0,8,1,2,671.4
576,34,0,0,1,1,0,5,2,5,2,8,4,5,1,7,8,2,3,4,622.3
577,34,0,2,1,1,1,7,0,10,10,7,2,3,1,7,10,4,3,1,634.2
578,34,0,1,0,1,0,7,0,10,10,7,2,3,1,7,10,4,3,1,634.2
579,34,0,3,0,1,0,2,3,5,5,5,2,6,2,7,2,4,6,4,682.0
580,34,0,2,1,1,1,9,1,4,10,7,4,4,3,6,2,10,3,3,688.8
581,49,0,3,1,1,0,2,4,6,8,5,3,2,4,7,7,3,1,4,656.9
582,52,0,1,0,1,0,5,3,6,5,10,6,2,2,7,0,7,2,3,661.6
583,34,0,0,0,1,1,10,1,5,10,8,4,2,10,8,0,10,8,5,755.2
584,34,0,1,1,1,0,10,2,10,5,5,5,3,5,7,10,4,5,5,697.9
585,52,0,2,1,1,0,6,0,10,6,4,3,3,1,7,0,10,2,2,671.6
586,34,1,0,1,1,1,5,5,5,5,2,6,6,10,6,4,5,3,1,663.0
587,52,1,3,1,1,0,10,1,6,3,4,4,3,2,8,0,5,5,1,672.0
588,34,0,3,0,1,0,2,3,10,5,3,2,0,8,5,7,10,4,5,665.8
589,34,1,2,0,1,1,8,1,4,7,4,5,1,6,8,0,8,4,5,688.1
590,34,1,0,1,1,1,7,4,8,5,5,5,6,6,8,3,10,10,0,677.9
591,49,0,2,0,1,0,5,3,10,10,4,8,3,8,7,0,4,8,5,734.2
592,24,1,0,0,1,0,5,0,6,2,5,5,6,6,8,2,8,7,5,694.9
593,34,0,0,1,1,1,5,5,2,3,4,5,5,5,6,5,7,5,3,656.9
594,34,0,1,0,1,1,7,4,3,3,6,2,3,4,7,0,4,4,3,639.9
595,52,0,0,0,1,0,1,3,5,5,10,5,2,10,7,4,10,2,3,681.9
596,52,0,3,0,1,1,7,3,3,6,8,4,4,6,6,3,7,7,3,677.5
597,24,1,1,0,1,0,6,2,10,8,4,6,5,6,9,6,2,4,3,693.4
598,34,0,1,0,2,2,9,2,6,10,10,2,4,5,9,0,6,4,5,713.6
599,34,0,2,1,1,1,8,2,10,10,10,4,6,7,8,3,4,5,2,703.6
600,24,1,1,1,2,2,6,2,10,8,4,6,5,6,9,6,2,4,3,693.4
601,34,1,0,1,2,2,9,4,5,10,10,5,2,8,8,2,3,10,3,714.0
602,34,0,2,1,2,2,5,3,10,10,10,3,3,2,8,0,10,0,2,689.0
603,24,0,3,1,1,0,2,2,4,4,10,5,6,7,8,2,10,2,5,674.7
604,49,1,0,0,1,0,7,3,10,5,6,8,2,6,6,0,10,4,3,731.9
605,49,0,1,1,2,2,8,0,5,3,5,3,5,5,6,0,0,5,3,692.6
606,52,1,0,1,2,2,8,4,2,10,8,3,3,5,8,0,3,6,5,679.4
607,34,0,1,0,1,0,6,4,5,10,8,4,0,4,8,0,6,7,4,703.0
608,34,1,2,1,2,2,6,5,4,2,9,5,3,2,8,10,10,3,2,646.5
609,34,1,2,1,2,2,6,5,4,2,9,5,3,2,8,10,10,3,2,646.5
610,34,0,0,0,1,0,7,5,5,0,10,0,0,5,6,2,1,1,1,624.6
611,34,0,1,1,2,2,7,5,10,2,2,0,5,10,6,10,10,0,4,674.9
612,49,0,1,1,1,1,5,1,5,5,10,5,3,4,6,0,10,4,3,692.4
613,24,1,3,1,2,2,7,3,2,2,3,2,5,3,7,0,2,6,0,632.9
614,24,0,1,0,2,2,6,2,10,3,10,2,1,5,7,0,3,1,3,687.7
615,24,0,1,0,1,1,8,3,10,5,10,6,2,6,7,2,10,4,2,699.8
616,24,1,0,1,1,1,6,2,8,5,10,5,4,10,7,0,10,5,1,709.1
617,24,0,0,0,1,1,6,2,4,6,10,0,1,8,5,0,10,0,1,652.2
618,24,0,1,1,1,1,2,5,8,6,3,2,1,5,7,7,1,0,2,595.9
619,24,0,0,0,2,2,4,2,9,1,6,3,0,4,8,3,0,1,5,648.6
620,24,0,1,1,2,2,4,2,5,3,10,3,2,4,8,0,5,3,4,672.4
621,24,0,0,0,2,2,4,2,5,3,10,3,2,4,8,0,5,3,4,672.4
